web-scraper-order,web-scraper-start-url,professors
"1740093547-10005","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815107s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093547-10006","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815107s&any_academic=2024_25&idioma=cat&modalitat=s","VIDAL COSO, MARIA ELENA"
"1740093550-10007","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815106s&any_academic=2024_25&idioma=cat&modalitat=s","ROCA GIRONA, JORDI"
"1740093550-10008","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815106s&any_academic=2024_25&idioma=cat&modalitat=s","MOTTERLE , LIVIA"
"1740093552-10009","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815108s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093552-10010","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815108s&any_academic=2024_25&idioma=cat&modalitat=s","CASAL FITÉ, GEMMA"
"1740093554-10011","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","PUJADAS MUÑOZ, JOAN JOSEP"
"1740093554-10012","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","ROCA GIRONA, JORDI"
"1740093554-10013","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","BODOQUE PUERTA, YOLANDA"
"1740093554-10014","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","VALLVERDÚ VALLVERDÚ, JAIME"
"1740093554-10015","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","SORONELLAS MASDEU, MARIA MONTSERRAT"
"1740093554-10016","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","ANDREU TOMÀS, AGUSTÍN"
"1740093554-10017","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093554-10018","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","OFFENHENDEN , MARIA"
"1740093554-10019","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","AGUILAR CUNILL, CARLA"
"1740093554-10020","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","PUIGBÓ TESTAGORDA, JOSEP"
"1740093554-10021","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","LAMORA GIRAL, ÓSCAR CONSTANTINO"
"1740093554-10022","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301s&any_academic=2024_25&idioma=cat&modalitat=s","MOTTERLE , LIVIA"
"1740093557-10023","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815206s&any_academic=2024_25&idioma=cat&modalitat=s","BODOQUE PUERTA, YOLANDA"
"1740093559-10024","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815501s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093559-10025","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815501s&any_academic=2024_25&idioma=cat&modalitat=s","MOTTERLE , LIVIA"
"1740093561-10026","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815210s&any_academic=2024_25&idioma=cat&modalitat=s","OFFENHENDEN , MARIA"
"1740093563-10027","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815204s&any_academic=2024_25&idioma=cat&modalitat=s","PUIGBÓ TESTAGORDA, JOSEP"
"1740093565-10028","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815209s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093568-10029","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895101v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093568-10030","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895101v&any_academic=2024_25&idioma=cat&modalitat=v","MUELA RIBERA, JUAN"
"1740093570-10031","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895102v&any_academic=2024_25&idioma=cat&modalitat=v","ARIJA VAL, MARIA VICTORIA"
"1740093570-10032","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895102v&any_academic=2024_25&idioma=cat&modalitat=v","VIDAL COSO, MARIA ELENA"
"1740093572-10033","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895103v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093572-10034","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895103v&any_academic=2024_25&idioma=cat&modalitat=v","RAMÍREZ HITA, SUSANA"
"1740093575-10035","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895104v&any_academic=2024_25&idioma=cat&modalitat=v","BRIGIDI , SERENA"
"1740093575-10036","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895104v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093577-10037","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895113v&any_academic=2024_25&idioma=cat&modalitat=v","MARTINEZ HERNAEZ, ANGEL"
"1740093577-10038","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895113v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093579-10039","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895105v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093579-10040","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895105v&any_academic=2024_25&idioma=cat&modalitat=v","ARRIZABALAGA VALBUENA, JON"
"1740093579-10041","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895105v&any_academic=2024_25&idioma=cat&modalitat=v","MARTIN MORUNO, DOLORES PILAR"
"1740093581-10042","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895106v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093581-10043","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895106v&any_academic=2024_25&idioma=cat&modalitat=v","RAMÍREZ HITA, SUSANA"
"1740093584-10044","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895108v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093584-10045","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895108v&any_academic=2024_25&idioma=cat&modalitat=v","KALIX GARCIA SANTANA, THALITA"
"1740093586-10046","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895109v&any_academic=2024_25&idioma=cat&modalitat=v","DEUSDAD AYALA, BLANCA"
"1740093586-10047","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895109v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093588-10048","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895110v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093588-10049","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895110v&any_academic=2024_25&idioma=cat&modalitat=v","NUÑO MARTÍNEZ, NÉSTOR"
"1740093591-10050","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895111v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093593-10051","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895112v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093593-10052","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895112v&any_academic=2024_25&idioma=cat&modalitat=v","RAMÍREZ HITA, SUSANA"
"1740093595-10053","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895107v&any_academic=2024_25&idioma=cat&modalitat=v","BRIGIDI , SERENA"
"1740093595-10054","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895107v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093595-10055","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895107v&any_academic=2024_25&idioma=cat&modalitat=v","RICCÒ , ISABELLA"
"1740093598-10056","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895114v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093598-10057","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895114v&any_academic=2024_25&idioma=cat&modalitat=v","VIDAL , FERNANDO"
"1740093600-10058","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895115v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093600-10059","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895115v&any_academic=2024_25&idioma=cat&modalitat=v","RICCÒ , ISABELLA"
"1740093602-10060","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895116v&any_academic=2024_25&idioma=cat&modalitat=v","MARTINEZ HERNAEZ, ANGEL"
"1740093602-10061","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895116v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093602-10062","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895116v&any_academic=2024_25&idioma=cat&modalitat=v","ORTEGA GUERRERO, FRANCISCO JAVIER"
"1740093605-10063","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895117v&any_academic=2024_25&idioma=cat&modalitat=v","PASTOR GOSÁLBEZ, MARÍA INMACULADA"
"1740093605-10064","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895117v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093607-10065","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895501v&any_academic=2024_25&idioma=cat&modalitat=v","BRIGIDI , SERENA"
"1740093607-10066","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895501v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093609-10067","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895201v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093609-10068","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895201v&any_academic=2024_25&idioma=cat&modalitat=v","CAMPAIOLI , GIULIA"
"1740093609-10069","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895201v&any_academic=2024_25&idioma=cat&modalitat=v","LLORT SUAREZ, ANTONI"
"1740093609-10070","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895201v&any_academic=2024_25&idioma=cat&modalitat=v","BLANCO DE TENA-DAVILA, ELENA"
"1740093611-10071","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","PASTOR GOSÁLBEZ, MARÍA INMACULADA"
"1740093611-10072","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","GRACIA ARNAIZ, MARIA ISABEL"
"1740093611-10073","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","MARTINEZ HERNAEZ, ANGEL"
"1740093611-10074","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","BRIGIDI , SERENA"
"1740093611-10075","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","DEUSDAD AYALA, BLANCA"
"1740093611-10076","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","CORREA-URQUIZA VIDAL FREYRE, MARTÍN"
"1740093611-10077","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","RAMÍREZ HITA, SUSANA"
"1740093611-10078","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","RICCÒ , ISABELLA"
"1740093611-10079","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","VENTURA GARCIA, LAIA"
"1740093611-10080","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","VIDAL , FERNANDO"
"1740093611-10081","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","ORTEGA GUERRERO, FRANCISCO JAVIER"
"1740093611-10082","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1289&assignatura=12895301v&any_academic=2024_25&idioma=cat&modalitat=v","LLORT SUAREZ, ANTONI"
"1740093614-10083","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224009&any_academic=2024_25&idioma=cat&modalitat=p","SABATÉ BARRIERAS, NEUS"
"1740093614-10084","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224009&any_academic=2024_25&idioma=cat&modalitat=p","KOVACSICS GRISOLIA, VIOLETA"
"1740093616-10085","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224003&any_academic=2024_25&idioma=cat&modalitat=p","HARO RODRIGUEZ, JUAN"
"1740093618-10086","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224005&any_academic=2024_25&idioma=cat&modalitat=p","FARRÉ COMA, JORGE"
"1740093621-10087","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224010&any_academic=2024_25&idioma=cat&modalitat=p","PELAEZ TORROBA, MARIA CARMEN"
"1740093623-10088","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224007&any_academic=2024_25&idioma=cat&modalitat=p","ROYO BIETO, CARLES"
"1740093625-10089","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224006&any_academic=2024_25&idioma=cat&modalitat=p","MAURI ESTUPIÑÀ, DAVID"
"1740093625-10090","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224006&any_academic=2024_25&idioma=cat&modalitat=p","GRAU MASOT, JOSEP MARIA"
"1740093625-10091","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224006&any_academic=2024_25&idioma=cat&modalitat=p","GIL FARGAS, GERARD"
"1740093627-10092","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224102&any_academic=2024_25&idioma=cat&modalitat=p","MONTAGUT CALVO, MARTA"
"1740093627-10093","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224102&any_academic=2024_25&idioma=cat&modalitat=p","HERNÁNDEZ FERNÁNDEZ, ALEXANDER JOSÉ"
"1740093630-10094","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224107&any_academic=2024_25&idioma=cat&modalitat=p","ARBONES GUINOVART, NURIA"
"1740093630-10095","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1222&assignatura=12224107&any_academic=2024_25&idioma=cat&modalitat=p","GAVALDA DATTOLI, ELENA"
